year,source,target,id,type,citationcount,count
2018,Markus John,Florian Heimerl,5de6865fdf1a9c0c415fdd6e,Co-co-author,12.0,1
2018,Markus John,Steffen Lohmann,5de6865fdf1a9c0c415fdd6e,Co-co-author,12.0,1
2018,Markus John,Thomas Ertl,5de6865fdf1a9c0c415fdd6e,Co-co-author,12.0,1
2018,Matthew Conlen,Jeffrey Heer,5bdc313a17c44a1f58a03e10,Co-co-author,58.0,1
2018,Matthias Miller,Daniel A. Keim,5bdc31b817c44a1f58a0c336,Co-co-author,9.0,1
2018,Matthias Miller,Johannes Häußler,5bdc31b817c44a1f58a0c336,Co-co-author,9.0,1
2018,Matthias Miller,Matthias Kraus,5bdc31b817c44a1f58a0c336,Co-co-author,9.0,1
2018,Matthias Miller,Mennatallah El-Assady,5bdc31b817c44a1f58a0c336,Co-co-author,9.0,1
2018,Mennatallah El-Assady,Christopher Collins,5b67b49517c44aac1c864cb1,Co-co-author,22.0,1
2018,Mennatallah El-Assady,Daniel A. Keim,5b67b49517c44aac1c864cb1,Co-co-author,22.0,1
2018,Mennatallah El-Assady,Daniel A. Keim,5c0495ae17c44a2c74701c68,Co-co-author,7.0,1
2018,Mennatallah El-Assady,Fabian Sperrle,5c0495ae17c44a2c74701c68,Co-co-author,7.0,1
2018,Mennatallah El-Assady,Michael Sedlmair,5c0495ae17c44a2c74701c68,Co-co-author,7.0,1
2018,Mennatallah El-Assady,Rita Sevastjanova,5b67b49517c44aac1c864cb1,Co-co-author,22.0,1
2018,Mennatallah El-Assady,Rita Sevastjanova,5c0495ae17c44a2c74701c68,Co-co-author,7.0,1
2018,Michael Behrisch,Alexandra Diehl,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Daniel A. Keim,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Daniel Seebacher,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Daniel Weiskopf,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Hanspeter Pfister,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Johannes Fuchs,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Lin Shao,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Mennatallah El-Assady,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Michael Blumenschein,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Nam Wook Kim,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Tobias Schreck,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Behrisch,Ulrik Brandes,5b67b49517c44aac1c864cf3,Co-co-author,111.0,1
2018,Michael Blumenschein,Britta Renner,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Daniel A. Keim,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Deborah R. Wahl,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Harald Reiterer,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Karoline Villinger,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Michael Behrisch,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Simon Butscher,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Blumenschein,Stefanie Schmid,633c109890e50fcafdc24cc3,Co-co-author,19.0,1
2018,Michael Correll,Dominik Moritz,5aed146617c44a4438152de0,Co-co-author,65.0,1
2018,Michael Correll,Jeffrey Heer,5aed146617c44a4438152de0,Co-co-author,65.0,1
2018,Michael Krone,Christoph Müller,5ac1828717c44a1fda916b76,Co-co-author,2.0,1
2018,Michael Krone,Guido Reina,5ac1828717c44a1fda916b76,Co-co-author,2.0,1
2018,Michael Krone,Sebastian Grottel,5ac1828717c44a1fda916b76,Co-co-author,2.0,1
2018,Michael Krone,Thomas Ertl,5ac1828717c44a1fda916b76,Co-co-author,2.0,1
2018,Nam Wook Kim,Benjamin Bach,59ae0cda0cf284510fa8b42c,Co-co-author,50.0,1
2018,Nam Wook Kim,Hanspeter Pfister,59ae0cda0cf284510fa8b42c,Co-co-author,50.0,1
2018,Nam Wook Kim,Hyejin Im,59ae0cda0cf284510fa8b42c,Co-co-author,50.0,1
2018,Nam Wook Kim,Markus Gross,59ae0cda0cf284510fa8b42c,Co-co-author,50.0,1
2018,Nam Wook Kim,Sasha Schriber,59ae0cda0cf284510fa8b42c,Co-co-author,50.0,1
2018,Natalia V. Andrienko,Alexander Rind,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Natalia V. Andrienko,Daniel A. Keim,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Natalia V. Andrienko,Gennady L. Andrienko,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Natalia V. Andrienko,Georg Fuchs,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Natalia V. Andrienko,Silvia Miksch,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Natalia V. Andrienko,Tim Lammarsch,5b67b49517c44aac1c864cd1,Co-co-author,93.0,1
2018,Norman Meuschke,Bela Gipp,5b3d985e17c44a510f7f9ab6,Co-co-author,33.0,1
2018,Norman Meuschke,Christopher Gondek,5b3d985e17c44a510f7f9ab6,Co-co-author,33.0,1
2018,Norman Meuschke,Corinna Breitinger,5b3d985e17c44a510f7f9ab6,Co-co-author,33.0,1
2018,Norman Meuschke,Daniel A. Keim,5b3d985e17c44a510f7f9ab6,Co-co-author,33.0,1
2018,Norman Meuschke,Daniel Seebacher,5b3d985e17c44a510f7f9ab6,Co-co-author,33.0,1
2018,Patrick Gralka,Grzegorz Karol Karch,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Guido Reina,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Joachim Staib,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Karsten Schatz,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Manuel Hirschler,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Michael Krone,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Sebastian Grottel,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Stefan Gumhold,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Patrick Gralka,Thomas Ertl,5c8e3fc74895d9cbc6d52f7a,Co-co-author,5.0,1
2018,Qi Han,Ivan Assenov,5c0495ae17c44a2c74701c6a,Co-co-author,5.0,1
2018,Qi Han,Markus John,5c0495ae17c44a2c74701c6a,Co-co-author,5.0,1
2018,Qi Han,Steffen Koch,5c0495ae17c44a2c74701c6a,Co-co-author,5.0,1
2018,Qi Han,Thomas Ertl,5c0495ae17c44a2c74701c6a,Co-co-author,5.0,1
2018,Ramik Sadana,John T. Stasko,5b67b4b117c44aac1c866937,Co-co-author,8.0,1
2018,Ramik Sadana,Meeshu Agnihotri,5b67b4b117c44aac1c866937,Co-co-author,8.0,1
2018,Rita Borgo,Benjamin Bach,5b67b49517c44aac1c864cc7,Co-co-author,57.0,1
2018,Rita Borgo,Bongshin Lee,5b67b49517c44aac1c864cc7,Co-co-author,57.0,1
2018,Rita Borgo,Fintan McGee,5b67b49517c44aac1c864cc7,Co-co-author,57.0,1
2018,Rita Borgo,Luana Micallef,5b67b49517c44aac1c864cc7,Co-co-author,57.0,1
2018,Robert Krüger,Fabian Beck,5b1643ba8fbcbf6e5a9bcccf,Co-co-author,17.0,1
2018,Robert Krüger,Georgi Simeonov,5b1643ba8fbcbf6e5a9bcccf,Co-co-author,17.0,1
2018,Robert Krüger,Thomas Ertl,5b1643ba8fbcbf6e5a9bcccf,Co-co-author,17.0,1
2018,Shixia Liu,Conglei Shi,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Gennady L. Andrienko,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Liu Jiang,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Nan Cao,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Seokhee Hong,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Yingcai Wu,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Shixia Liu,Yu-Shuen Wang,5c693177f56def9798e7c864,Co-co-author,42.0,1
2018,Stefan Bruckner,Bongshin Lee,5f15e42a9fced0a24b56de6d,Co-co-author,0.0,1
2018,Stefan Bruckner,Koji Koyamada,5f15e42a9fced0a24b56de6d,Co-co-author,0.0,1
2018,Udo Schlegel,Daniel A. Keim,5c0495e417c44a2c74704ca6,Co-co-author,4.0,1
2018,Udo Schlegel,Eren Cakmak,5c0495e417c44a2c74704ca6,Co-co-author,4.0,1
2018,Udo Schlegel,Juri Buchmüller,5c0495e417c44a2c74704ca6,Co-co-author,4.0,1
2018,Valentin Bruder,Daniel Weiskopf,5c20b245da5629702063b748,Co-co-author,10.0,1
2018,Valentin Bruder,Marcel Hlawatsch,5c20b245da5629702063b748,Co-co-author,10.0,1
2018,Valentin Bruder,Michael Burch,5c20b245da5629702063b748,Co-co-author,10.0,1
2018,Valentin Bruder,Steffen Frey,5c20b245da5629702063b748,Co-co-author,10.0,1
2018,Valentin Bruder,Thomas Ertl,5c20b245da5629702063b748,Co-co-author,10.0,1
2018,Wolfgang Jentner,Daniel A. Keim,5b8c9eea17c44af36f8b00ad,Co-co-author,0.0,1
2018,Wolfgang Jentner,Daniel A. Keim,5b8c9f3a17c44af36f8b52fa,Co-co-author,17.0,1
2018,Wolfgang Jentner,Dominik Jäckle,5b8c9eea17c44af36f8b00ad,Co-co-author,0.0,1
2018,Wolfgang Jentner,Dominik Sacha,5b8c9f3a17c44af36f8b52fa,Co-co-author,17.0,1
2018,Wolfgang Jentner,Florian Stoffel,5b8c9f3a17c44af36f8b52fa,Co-co-author,17.0,1
2018,Wolfgang Jentner,Geoffrey P. Ellis,5b8c9f3a17c44af36f8b52fa,Co-co-author,17.0,1
2018,Wolfgang Jentner,Leishi Zhang,5b8c9f3a17c44af36f8b52fa,Co-co-author,17.0,1
2018,Wolfgang Jentner,Tobias Schreck,5b8c9eea17c44af36f8b00ad,Co-co-author,0.0,1
2018,Wolfgang Jentner,Ulrich Engelke,5b8c9eea17c44af36f8b00ad,Co-co-author,0.0,1
2018,Yang Liu,Jeffrey Heer,5aed146117c44a4438152c3b,Co-co-author,89.0,1
2018,Yingcai Wu,Chenyang Ji,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Guodao Sun,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Yingcai Wu,Hui Zhang,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Ji Lan,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Jiachen Wang,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Kejian Zhao,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Nan Cao,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Yingcai Wu,Shixia Liu,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Yingcai Wu,Weiwei Cui,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Yingcai Wu,Xiao Xie,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Yingcai Wu,Xinhuan Shu,59ae0cda0cf284510fa8b425,Co-co-author,63.0,1
2018,Yingcai Wu,Zhutian Chen,59ec02d10cf22f5df7319aad,Co-co-author,52.0,1
2018,Younghoon Kim,Jeffrey Heer,5b67b49517c44aac1c864cb6,Co-co-author,84.0,1
2018,Yuhan Luo,Amanda L. Rebar,5aed146117c44a4438152bb7,Co-co-author,50.0,1
2018,Yuhan Luo,Bongshin Lee,5aed146117c44a4438152bb7,Co-co-author,50.0,1
2018,Yuhan Luo,David E. Conroy,5aed146117c44a4438152bb7,Co-co-author,50.0,1
2018,Yuhan Luo,Donghee Yvette Wohn,5aed146117c44a4438152bb7,Co-co-author,50.0,1
2018,Yuhan Luo,Eun Kyoung Choe,5aed146117c44a4438152bb7,Co-co-author,50.0,1
2018,Yuhong Li,Jie Bao,58d82ffed649053542fdf262,Co-co-author,40.0,1
2018,Yuhong Li,Yanhua Li,58d82ffed649053542fdf262,Co-co-author,40.0,1
2018,Yuhong Li,Yingcai Wu,58d82ffed649053542fdf262,Co-co-author,40.0,1
2018,Yuhong Li,Yu Zheng,58d82ffed649053542fdf262,Co-co-author,40.0,1
2018,Yuhong Li,Zhiguo Gong,58d82ffed649053542fdf262,Co-co-author,40.0,1
2018,Zhicheng Liu,Alan Wilson,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,Bernard Kerr,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,James Delorey,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,John T. Stasko,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,John Thompson,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,Mira Dontcheva,5aed146117c44a4438152c95,Co-co-author,120.0,1
2018,Zhicheng Liu,Sam Grigg,5aed146117c44a4438152c95,Co-co-author,120.0,1
2019,Arjun Majumdar,Daniel A. Keim,5e63725b91e011ae97a69e40,Co-co-author,0.0,1
2019,Arjun Majumdar,Daniel A. Keim,634967f890e50fcafdb51221,Co-co-author,0.0,1
2019,Arjun Majumdar,Gent Ymeri,5e63725b91e011ae97a69e40,Co-co-author,0.0,1
2019,Arjun Majumdar,Gent Ymeri,634967f890e50fcafdb51221,Co-co-author,0.0,1
2019,Arjun Majumdar,Juri Buchmüller,5e63725b91e011ae97a69e40,Co-co-author,0.0,1
2019,Arjun Majumdar,Juri Buchmüller,634967f890e50fcafdb51221,Co-co-author,0.0,1
2019,Arjun Majumdar,Sebastian Strumbelj,5e63725b91e011ae97a69e40,Co-co-author,0.0,1
2019,Arjun Majumdar,Sebastian Strumbelj,634967f890e50fcafdb51221,Co-co-author,0.0,1
2019,Arjun Majumdar,Udo Schlegel,5e63725b91e011ae97a69e40,Co-co-author,0.0,1
2019,Arjun Majumdar,Udo Schlegel,634967f890e50fcafdb51221,Co-co-author,0.0,1
2019,Astrik Jeitler,Alpin Türkoglu,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Alpin Türkoglu,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Astrik Jeitler,Daniel A. Keim,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Daniel A. Keim,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Astrik Jeitler,Denis Makarov,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Denis Makarov,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Astrik Jeitler,Juri Buchmüller,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Juri Buchmüller,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Astrik Jeitler,Timo Jockers,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Timo Jockers,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Astrik Jeitler,Udo Schlegel,5e63725b91e011ae97a69e39,Co-co-author,3.0,1
2019,Astrik Jeitler,Udo Schlegel,634967f990e50fcafdb5167f,Co-co-author,3.0,1
2019,Athanasios Vogogias,Benjamin Bach,5c49cbf57301396d1ffe1526,Co-co-author,8.0,1
2019,Athanasios Vogogias,Daniel Archambault,5c49cbf57301396d1ffe1526,Co-co-author,8.0,1
2019,Athanasios Vogogias,Hannah Currant,5c49cbf57301396d1ffe1526,Co-co-author,8.0,1
2019,Athanasios Vogogias,Jessie Kennedy,5c49cbf57301396d1ffe1526,Co-co-author,8.0,1
2019,Athanasios Vogogias,V. Anne Smith,5c49cbf57301396d1ffe1526,Co-co-author,8.0,1
2019,Benjamin Bach,Barrett Ens,5ccd736ce1cd8e5f14c605ba,Co-co-author,9.0,1
2019,Benjamin Bach,Marcos Serrano,5ccd736ce1cd8e5f14c605ba,Co-co-author,9.0,1
2019,Benjamin Bach,Maxime Cordeil,5ccd736ce1cd8e5f14c605ba,Co-co-author,9.0,1
2019,Benjamin Bach,Ulrich Engelke,5ccd736ce1cd8e5f14c605ba,Co-co-author,9.0,1
2019,Benjamin Bach,Wesley Willett,5ccd736ce1cd8e5f14c605ba,Co-co-author,9.0,1
2019,Bongshin Lee,Alex Endert,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Cagatay Turkay,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Danielle Albers Szafir,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,G E Marai,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Geehyuk Lee,634826be90e50fcafd9de22c,Co-co-author,0.0,1
2019,Bongshin Lee,Jeonghyun Kim,634826be90e50fcafd9de22c,Co-co-author,0.0,1
2019,Bongshin Lee,Kate Isaacs,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Melanie Tory,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Melanie Tory,634826be90e50fcafd9de22c,Co-co-author,0.0,1
2019,Bongshin Lee,Sheelagh Carpendale,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Bongshin Lee,Stacey Scott,634826be90e50fcafd9de22c,Co-co-author,0.0,1
2019,Bongshin Lee,Theresa-Marie Rhyne,5d0f56f53a55ac25739fe0fa,Co-co-author,21.0,1
2019,Chen Zhang,Hao Wang,599c7959601a182cd26337e7,Co-co-author,17.0,1
2019,Chen Zhang,Yingcai Wu,599c7959601a182cd26337e7,Co-co-author,17.0,1
2019,Christoph Müiler,Matthias Braun,5d5fba5c3a55aca8e818a6b2,Co-co-author,3.0,1
2019,Christoph Müiler,Thomas Ertl,5d5fba5c3a55aca8e818a6b2,Co-co-author,3.0,1
2019,Daniel Seebacher,Daniel A. Keim,5d4e97143a55acaedadaa310,Co-co-author,5.0,1
2019,Daniel Seebacher,Maximilian T. Fischer,5d4e97143a55acaedadaa310,Co-co-author,5.0,1
2019,Daniel Seebacher,Mennatallah El-Assady,5d4e97143a55acaedadaa310,Co-co-author,5.0,1
2019,Daniel Seebacher,Rita Sevastjanova,5d4e97143a55acaedadaa310,Co-co-author,5.0,1
2019,David Pomerenke,Daniel A. Keim,5e09a873df1a9c0c4168ae7f,Co-co-author,9.0,1
2019,David Pomerenke,Frederik L. Dennig,5e09a873df1a9c0c4168ae7f,Co-co-author,9.0,1
2019,David Pomerenke,Johannes Fuchs,5e09a873df1a9c0c4168ae7f,Co-co-author,9.0,1
2019,David Pomerenke,Michael Blumenschein,5e09a873df1a9c0c4168ae7f,Co-co-author,9.0,1
2019,Di Weng,Feiran Wu,5c0f8a56da562944ac9af2c5,Co-co-author,37.0,1
2019,Di Weng,Jingmin Chen,5c0f8a56da562944ac9af2c5,Co-co-author,37.0,1
2019,Di Weng,Ran Chen,5c0f8a56da562944ac9af2c5,Co-co-author,37.0,1
2019,Di Weng,Yingcai Wu,5c0f8a56da562944ac9af2c5,Co-co-author,37.0,1
2019,Di Weng,Zikun Deng,5c0f8a56da562944ac9af2c5,Co-co-author,37.0,1
2019,Dominik Herr,Sebastian Grund,5cac6e99e1cd8e0d72301314,Co-co-author,2.0,1
2019,Dominik Herr,Thomas Ertl,5cac6e99e1cd8e0d72301314,Co-co-author,2.0,1
2019,Dominik Moritz,Adam M. Smith,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Bill Howe,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Bill Howe,5ccaceaae1cd8ee42d495464,Co-co-author,39.0,1
2019,Dominik Moritz,Chenglong Wang,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Greg L. Nelson,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Halden Lin,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Jeffrey Heer,5c0f890cda562944ac9859fa,Co-co-author,225.0,1
2019,Dominik Moritz,Jeffrey Heer,5ccaceaae1cd8ee42d495464,Co-co-author,39.0,1
2019,Donghao Ren,Bongshin Lee,5c0f890cda562944ac9859ee,Co-co-author,90.0,1
2019,Donghao Ren,Matthew Brehmer,5c0f890cda562944ac9859ee,Co-co-author,90.0,1
2019,Dongming Han,Fangzhou Guo,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dongming Han,Jiacheng Pan,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dongming Han,Wei Chen,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dongming Han,Wenting Zheng,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dongming Han,Xiaonan Luo,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dongming Han,Yingcai Wu,5dc53dabdf1a9c0c41510fe0,Co-co-author,7.0,1
2019,Dylan Cashman,Abigail Mosca,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Alex Endert,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Bahador Saket,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Florian Heimerl,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,John T. Stasko,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,John Thompson,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Kendall Park,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Michael Gleicher,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Remco Chang,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Shah Rukh Humayoun,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Dylan Cashman,Subhajit Das,5d4aaf0110066d675168d2e8,Co-co-author,33.0,1
2019,Emily Wall,Alex Endert,5e184d4f3a55ac140da25fbd,Co-co-author,28.0,1
2019,Emily Wall,John T. Stasko,5e184d4f3a55ac140da25fbd,Co-co-author,28.0,1
2019,Eun Kyoung Choe,Bongshin Lee,5e8d90fc9fced0a24b5e7ef3,Co-co-author,11.0,1
2019,Eun Kyoung Choe,Petra Isenberg,5e8d90fc9fced0a24b5e7ef3,Co-co-author,11.0,1
2019,Eun Kyoung Choe,Raimund Dachselt,5e8d90fc9fced0a24b5e7ef3,Co-co-author,11.0,1
2019,Fabian Nagel,Daniel A. Keim,5e63725b91e011ae97a69e42,Co-co-author,1.0,1
2019,Fabian Nagel,Daniel A. Keim,634967f890e50fcafdb51227,Co-co-author,1.0,1
2019,Fabian Nagel,Gemza Ademaj,5e63725b91e011ae97a69e42,Co-co-author,1.0,1
2019,Fabian Nagel,Gemza Ademaj,634967f890e50fcafdb51227,Co-co-author,1.0,1
2019,Fabian Nagel,Giuliano Castiglia,5e63725b91e011ae97a69e42,Co-co-author,1.0,1
2019,Fabian Nagel,Giuliano Castiglia,634967f890e50fcafdb51227,Co-co-author,1.0,1
2019,Fabian Nagel,Juri Buchmüller,5e63725b91e011ae97a69e42,Co-co-author,1.0,1
2019,Fabian Nagel,Juri Buchmüller,634967f890e50fcafdb51227,Co-co-author,1.0,1
2019,Fabian Nagel,Udo Schlegel,5e63725b91e011ae97a69e42,Co-co-author,1.0,1
2019,Fabian Nagel,Udo Schlegel,634967f890e50fcafdb51227,Co-co-author,1.0,1
2019,Hiba Arnout,Daniel A. Keim,634967f890e50fcafdb512c4,Co-co-author,70.0,1
2019,Hiba Arnout,Daniela Oelke,634967f890e50fcafdb512c4,Co-co-author,70.0,1
2019,Hiba Arnout,Mennatallah El-Assady,634967f890e50fcafdb512c4,Co-co-author,70.0,1
2019,Hugo Romat,Bongshin Lee,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hugo Romat,Caroline Appert,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hugo Romat,Christopher Collins,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hugo Romat,Emmanuel Pietriga,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hugo Romat,Ken Hinckley,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hugo Romat,Nathalie Henry Riche,5ccaceaae1cd8ee42d4954ba,Co-co-author,40.0,1
2019,Hui Zhang,David Uribe,5c0f8a0ada562944ac9a519e,Co-co-author,3.0,1
2019,Hui Zhang,Holger Steeb,5c0f8a0ada562944ac9a519e,Co-co-author,3.0,1
2019,Hui Zhang,Steffen Frey,5c0f8a0ada562944ac9a519e,Co-co-author,3.0,1
2019,Hui Zhang,Thomas Ertl,5c0f8a0ada562944ac9a519e,Co-co-author,3.0,1
2019,Hui Zhang,Wenping Wang,5c0f8a0ada562944ac9a519e,Co-co-author,3.0,1
2019,Johannes Knittel,Steffen Koch,5d270c333a55ac3db2f554cd,Co-co-author,1.0,1
2019,Johannes Knittel,Steffen Koch,5e63725b91e011ae97a69e3e,Co-co-author,0.0,1
2019,Johannes Knittel,Steffen Koch,634967f890e50fcafdb5121d,Co-co-author,0.0,1
2019,Johannes Knittel,Thomas Ertl,5d270c333a55ac3db2f554cd,Co-co-author,1.0,1
2019,Johannes Knittel,Thomas Ertl,5e63725b91e011ae97a69e3e,Co-co-author,0.0,1
2019,Johannes Knittel,Thomas Ertl,634967f890e50fcafdb5121d,Co-co-author,0.0,1
2019,Junhua Lu,Ji Lan,5d4d47033a55acff992fdff3,Co-co-author,2.0,1
2019,Junhua Lu,Ji Lan,5d6651c1ed7e9c792655a3d1,Co-co-author,4.0,1
2019,Junhua Lu,Tai-Quan Peng,5d4d47033a55acff992fdff3,Co-co-author,2.0,1
2019,Junhua Lu,Tai-Quan Peng,5d6651c1ed7e9c792655a3d1,Co-co-author,4.0,1
2019,Junhua Lu,Wei Chen,5d4d47033a55acff992fdff3,Co-co-author,2.0,1
2019,Junhua Lu,Wei Chen,5d6651c1ed7e9c792655a3d1,Co-co-author,4.0,1
2019,Junhua Lu,Xiao Xie,5d4d47033a55acff992fdff3,Co-co-author,2.0,1
2019,Junhua Lu,Xiao Xie,5d6651c1ed7e9c792655a3d1,Co-co-author,4.0,1
2019,Junhua Lu,Yingcai Wu,5d4d47033a55acff992fdff3,Co-co-author,2.0,1
2019,Junhua Lu,Yingcai Wu,5d6651c1ed7e9c792655a3d1,Co-co-author,4.0,1
2019,Juri Buchmüller,Daniel A. Keim,5d4e97143a55acaedadaa309,Co-co-author,0.0,1
